text,label
انته مال اغاني انتي ستوته تبيعين غاز يااحلام كبرررررر,0
بلعكس اني احبها لان هي ممأذيه احد وكولش صريحه,0
اصلا بتركي كلمه النوم تختلف,0
الي يشوف أحلام زمان شوف أحلام مع جورج قرداحي في برنامج من سيربح المليون كانت قمة الأخلاق والذوق وش إلى سار ربما حاله نفسيه,0
تحط نفسها   في  مواقف محرجه,0
هههههههههه,0
هيه اماراتيه وتحجي لبناني تنكر اصله,0
متناقضة,0
انا كتييييييييير كتييييييييير بكره الملكة احلام,1
منو  سماها ملكه ؟؟,0
المجنونه ههههههههههههههههه,1
الحمد لله,0
انسانه متقلبه شخصيا,0
استغفرالله بس,0
حافظة القرأن 😱😱😂😂😂,0
والله محبوبه,0
اريد اسال سؤال بابه انتي ليش خلينج بل رنامج بصره مال كنتاكي خررب علي مله شخصيه والج ترحيل فدوه العلي او نانسي,0
"هههههههههههه ههههههههه بيستاهل 
جبار أبو الشربت 😂😂😂😂😛😛😛😜",0
وهي اللي مسويه جو في اابرنامج مع احترامي للكل.,0
ملكه يا احلام صريحه😁👍👍,0
كل هالمصاري مابتعرفي تحسني بحالك...,0
"الحمدلله الذي انعم الله علينا بنعمته
زينه العقل",0
المره هبلا,1
زوجها لا حول ولا قوة له الا بالله مسكين بدون إرادة قدام أبو الهول,1
اللي عامل الفيديو مريض نفسياً .. ونقول للمرة المليون الصراخ على قدر الألم !,1
زق على بشار وعلى امه,1
معقدة ، مسكينة ،,1
ًاحسن تكرها,0
اقول اعتزلي دامك حافظه القران الله يصلحك,0
مريض عقلين 😝,1
بتحطي نفسك بمواااااقف بايخخخه,0
"انا ايش استفدت من هذا الفديو قبحك الله 
ياليت تنزل فديو نستفيد منه",1
مالت عليك وعليها,0
اوقفو هذه الشنطا فشلت الخليجيين,1
زوجهى مرايه لها,0
تاااااااااااافها احﻻم,1
"احلام فنانة مرحة ولطيفة وقلبها ابيض
مااعرف ليش اتغارون منها",0
لاحول ولا قوة الابالله اللهم استرنا فوق الارض وتحت الارض ويوم العرض عليك,0
"تقول صح 
و في حلقة ثانية تقول خطأ 
مثال 👆🏻👆🏻
لمن اغني اغنية حزينة م ابتسم    ( قالت في حلقة ) 
لمن احد يغني اغنية حزينة  لابد من الابتسامة.    ( قالت في حلقة ثانية )",0
لو الله خالقني أحلام ولا هاي العيشه ههه,0
احلام مشربة دواء مهدى,0
ما شفت اي عيب عادي هي انسانة في الاخير يعني ولها حرية شخصية  لازم نهتم بفنهم مش بشخصيتهم و حياتهم الشخصية كما ان الانسان اللي يلاقي انتقادات كثيرة هو الانسان الناجح,0
لك هايه خبلة رسمي,1
يعينوا الله هى زوج شو مستنيين منوا,0
حلام سولالته ترجع للفنان العراقي سعد الحلي,0
ياريت متشاركش  في اللجنة لاني مابتفرجش  على البرنامج بسبب الغبية احلام,1
مجنونة مو صاحية.. انسانة تناقض نفسها كثير ووعملت من نفسها مسسسخرة..,1
طقاقه,1
هههههههه 😂😂,0
احلااااااااااااام حبيبة المغرب و المغاربة الشعب المغربي بموت فيها و شكرًا على تفهمكم,0
هههههههههههههههههههههههههههههههههههههههههههههه ناس فاطية وتافهة ربنا ينتقم منكم,1
هههههه اصلا الاتراك ميسموها نمسا,0
نكتة بتاع زوجك بايخة لأنو معنى كلمة نوم بالتركي هيا ياط,0
ييييي الاعلام كيف بيشوه صمعت الواحد وصورلنا الصورة يلي بدو ياه هلا كل الفنانين وكل انسان الو اخطائو بس يلي بيحكي هلا شو عم يخبص شو دخل سورية بالموضوع خليك بحزب اللات تبعك ومشكل نفايات,0
انتي مثل باقر جبر الزبيدي متعددة المواهب,0
"جمييييل يااحلام ارب ايدل بدووووونك 
ياريت يرجع راغب علامه ويحلا البرنامج احلا واحلا",0
"عادي لو اي فنان جمعتوله لقطات من حياته الفنية رح يطلع هيك واكثر .المشكلة .حقادها كثروا ومتربصين لها على اي زلة لسان 
الناس تحسد الأصلع على صلعته فما بالك واحد الله اغدق عليه من نعيمه...الله يعينك يا أحلام",0
هذي أحلام نشاز.,1
عسولة كتير احلام يا حرام كله ظلمها,0
"ههههههه اكثر شي عجبني قالت ذكرتيني فيني .
طلعت الشيخه ناسيه حالها .",0
بختصار    احلام  مجرد  انسانه  تحب الشهره,0
احلام هب بلا لب,0
ولكم هاي شلون بيهه . ۉٲڵڵـــ☝ــــہ. خزتنه وفضحتنه,0
دي هبله,1
ماهد الخرااااء انت لست احلام إنتي كوابيس تشبهين مايكل جاكسون قبل وفاته ب بيوم,1
اللي يكرهون احلام وش حارق رزقكم هي وحده ثريه مالكه الدنيا كلها من حقها تفرح وتسوي اللي تبي مو مثلكم فقراء معقدين كل زقو ونكتمو احلام ملكتكم,0
الله يحرءك متكبرة,1
حتى الضحك,0
هي بعنايه مجنونه,1
يع منها ادعوا لها بشاف,1
"الله يعينكم ي ناس حسناتكم قاعده تطير وحده ورا الثانيه لأحلام..
الله أعلم انها بتدخل الجنه بسبب الكم الهائل من الحسنات اللي قاعده تنهال عليها يومياً بدون تعب..
ادعوا لها بالهدايه او اسكتوا..
فلتقل خيراً أو لتصمت..
ذلحين انتو بإيش أحسن منها وتعليقاتكم كلها سب وشتم وسوقيه وخاليه من أي احترام وأدب وذوق!!
ترا هذي مو أخلاق الانسان المسلم اللي تميزه أخلاقه..
خلوا أحلام في حالها ي ناس لها رب يحاسبها..
دعوا الخلق للخالق..
كل شوي منزلين مقطع لها !! والله عيب عليكم وحرام كمان..
الله يهديها ويهدينا ويهديكم..
استغفر الله العظيم وأتوب إليه..",0
تقول حافضه قران يمكن صادقه ماادري عنها بس الي يحفظ يطبق مويدخل من هينا ويطلع من هينا ولا ليش تحفضينه من الاساس 🤔,0
اولي اولي احكي خليجي ليش تحكين مصري ولبناني مستعره من لهجتك 🤔😳,0
غصباًعنك ذكري صوتها يجنن موبس حلو,0
شمس رقاصه وش ذاالغرور 💃🏼💃🏼💃🏼 علاقولت شمس خلي جسمك يصير حلو وارقصي,0
"الذي سوى المقطع مطلوب 
هههههههههههههههههههه",0
لاحول ولا قوة الا بالله,0
شخصية فاشلة جداً وغبية وغير دارسة!! وزوجها أغبى والجالسين والعرب اغبى أكثر كلشى يقال گدامهم يصدقوا! لا توجد كلمة نمسا او نمســه باللغة التركية أطلاقاً وناموا بالتركي uydular لا نمسا ولا همسا كذابين منافقين واغبياء لا اخلاق ولا شهادة، نانسي اللي ع أساس تلبس وترقص وتدلع في كليپاتها عندها شخصية قوية ومحترمة اكثر بكثير من الكركدان احلام,1
انتي اصلا مو فنانه انتي تنفعي متسوله,1
زوجها  منظره  تقولون  خارج  من  حاله  نفسيه  وجابو  له  احلام  فصار مخه  معاق   لابوهم  الاثنين,1
والله العظيم فعلن شمس في كل الحكي ال تحكيه صحيح والناس اطلع لغة الحوار من بين إلا استوره شمس وأحلام,0
